client_id,gendr,bal
9571177,F,43879.8
7151761,F,97281.93
8143287,U,386113.79
3424200,M,275674.99
7145951,M,90066.48
2528613,M,109396.51
1884538,F,170339.15
3367491,U,292754.87
4196075,U,174103.57
4534338,F,405511.23
9651131,M,175013.82
3789108,F,74005.52
3648568,U,52873.93
4647786,F,50662.24
5916405,U,56712.37
990815,M,47641.51
1668481,U,186704.05
4769297,U,29721.37
8409208,U,49536.35
648890,M,80917.91
5689380,U,27433.44
7862246,M,31877.57
1551298,M,243817.75
1754180,M,47318.25
4959195,F,47453.96
306459,U,52233.55
1987034,F,58148.48
5147136,U,37547.92
9159331,M,31065.95
8578147,F,153346.39
8121579,F,83068.65
7570481,U,31334.94
4563042,M,30344.57
5772912,U,39363.78
1031601,U,72498.57
3987031,U,27351.54
2574005,U,153535.03
9120871,F,58282.11
1611437,M,55182.04
1304240,M,101362.1
8752019,U,72626.48
1132034,F,55931.0
7452889,U,32586.93
2019076,U,60308.7
7525142,F,344336.7
6910518,U,33510.66
1201552,M,62635.08
8470441,U,53930.88
7035749,U,126990.45
4246898,U,73855.45
6005999,U,32846.95
7190906,F,381607.43
8685358,F,141786.16
9945499,F,161113.94
5001831,F,67301.31
856961,M,1628981.94
7807175,F,178460.2
8656602,F,55375.87
2974446,M,296809.28
6459092,M,422230.89
8091872,M,80376.05
7904644,U,42495.44
4097959,U,52816.33
7018685,M,1450529.91
5410113,M,58632.55
1839130,U,1356453.72
3993467,M,414229.33
179027,U,158064.33
7487451,F,66148.59
7023374,M,180108.82
5773000,M,49322.96
5515078,U,33733.67
3660479,M,310671.22
1777983,U,32798.8
4063057,F,134457.27
7305811,M,74267.89
4818382,M,36759.25
2745626,F,110352.01
1727347,F,123500.65
7048275,F,36829.39
8902305,U,59967.76
7534562,U,217690.84
8738777,M,311916.27
400613,M,25855.75
5839232,U,94360.24
6272438,U,45235.78
1461698,F,75671.51
5409213,F,27081.77
190001,U,30084.5
2059285,M,96657.12
9118253,U,80117.95
5694801,F,31261.65
7884103,U,37994.61
6350803,F,95641.84
3750488,M,51819.97
7713343,M,158822.56
7006478,F,711986.46
2288009,U,23941.27
9551824,M,41961.87
9373489,M,77398.1
934487,M,772624.77
3815207,U,357934.62
4389814,F,177733.34
2983073,F,45314.93
2188972,F,322473.45
2413649,M,25999.88
5251466,M,47472.63
9517540,M,100710.15
896369,M,135637.48
7723151,U,35898.21
9025521,M,88456.58
9038980,M,83380.47
4429037,U,138693.31
3134431,F,56541.95
1224405,M,45750.33
2081195,U,31951.22
5697206,F,126323.68
3136483,U,60007.37
2530226,U,26448.26
6273640,U,47680.84
962487,F,59213.74
1647261,F,84769.7
2038595,U,27069.88
9297863,F,67224.09
228758,F,65634.69
1581585,F,149445.21
798202,F,110752.12
885564,U,62892.49
6985677,U,47619.45
4770789,F,25990.13
6032718,M,80043.44
7389972,F,92544.81
9876208,F,88082.03
8872815,U,196246.2
7348583,U,57687.62
1529671,M,38820.75
7657499,F,54007.56
9140349,U,45901.34
5949557,F,240200.94
50185,U,37936.41
1151093,F,44782.16
3329286,U,28469.03
2046679,F,86699.16
8760347,M,162250.52
5523503,M,445682.19
8755669,U,36321.55
1867524,M,175633.4
9988980,M,82111.05
4628731,M,39498.58
7048362,U,38596.53
3052488,F,37244.77
5492897,M,1969176.66
6935890,M,979901.9
2996318,U,96951.27
5635878,F,71129.19
5673075,U,208806.1
8271685,M,39608.53
200308,M,57203.1
7421715,F,79433.04
1199036,M,38741.69
3460330,F,48612.4
5119457,U,45339.61
2124042,U,215377.59
743572,F,94293.06
9489722,F,70603.17
3672046,U,90948.66
9582771,M,107056.42
7043743,U,97143.07
9271462,F,62141.29
8877446,U,50601.39
1908654,F,76414.47
9059406,F,51222.25
9653521,U,66973.31
7375132,F,41674.61
4332483,U,52741.27
5836349,U,54146.6
2945260,U,28749.6
1260052,M,99803.25
4384189,U,29033.79
455278,U,36362.77
407759,M,79766.32
6400888,M,31741.83
390635,U,45986.5
531099,M,117487.6
2741618,U,79013.18
390511,F,94182.99
9132831,F,39725.11
8750220,U,70886.73
8049489,M,49319.89
9537818,U,83130.73
4020274,M,36934.74
5819627,F,215288.22
6867009,F,54049.37
8392925,M,45367.83
2931528,F,129346.95
950138,U,73912.62
7261620,M,63982.92
4762952,F,48139.02
6653427,F,561725.24
8409579,M,492859.52
6537726,F,134393.38
5646257,M,286473.12
8974088,M,95543.03
6757513,U,49352.46
8535057,F,122622.34
9740309,U,45966.58
5440001,F,28068.05
1935963,U,29954.12
3423515,U,51099.95
5138803,F,24534.63
524510,F,42695.52
2639289,M,27620.45
2866912,U,29741.18
3300768,M,34944.26
2652744,M,98632.07
777998,M,247871.55
9622309,M,119053.93
6090076,U,89277.72
9740330,F,30597.8
8453877,F,66663.37
3296880,M,24765.25
2703469,M,864850.91
3372286,U,59893.8
5022082,U,56040.41
4242638,U,33303.6
454749,M,128156.3
9365643,F,37261.15
4548464,F,38115.87
7051206,U,80912.54
6257035,F,247787.06
6850660,M,227414.85
2756823,F,563752.42
2984358,M,408596.19
6374646,F,32165.22
9203677,F,228383.01
6084390,M,38598.16
918996,M,210717.37
1770959,U,63717.69
3871675,U,38879.09
5256566,U,31139.19
8053397,U,48749.11
8324376,M,43130.96
5408208,F,80842.05
6906248,M,622422.17
1956756,F,30547.59
6317042,F,59249.01
6593778,U,37193.54
9419464,U,29664.46
2539571,F,80573.58
92864,U,29388.53
6743414,F,103660.98
6972161,U,32478.07
6957997,F,275116.19
2244492,U,37463.24
5809893,F,357679.83
5031582,M,183529.2
9565543,U,51258.26
6450029,U,35643.65
1147028,U,49062.65
1987287,U,40617.73
2894519,U,83968.68
8221479,F,100438.2
7271160,U,51429.36
7358002,U,73045.34
2860327,U,121975.58
7724739,F,54508.22
2230064,M,29269.3
872869,F,67704.73
3695707,U,64602.49
8164122,M,117353.91
1096880,M,45569.55
8625604,M,157871.03
9545728,M,338724.41
6927122,U,515358.45
5878107,U,45386.89
4431912,F,56126.28
19813,F,31462.06
4023916,M,65231.59
1728846,M,133179.67
7839644,M,58777.93
4035754,M,406514.66
3298212,M,97904.61
7390560,U,60997.54
986278,U,56297.25
3506232,M,44226.41
5870916,M,145813.19
6797470,M,121327.36
8801947,M,582472.47
2821267,U,316231.02
8421513,F,96427.71
4547915,U,40801.55
4971428,M,1043968.8
2802782,F,31194.29
4101005,M,328348.97
9717875,F,794652.99
1023056,F,54857.63
7272223,U,39669.78
7851212,M,71654.42
657800,M,40411.32
7128566,F,88000.2
7041791,U,45870.33
78720,U,36404.37
7075953,M,81328.62
5485527,M,375450.52
6813398,M,638984.01
6694931,U,123559.09
6667040,M,359796.44
6925610,M,38018.75
7518703,U,53264.96
3098068,U,39065.31
4502570,F,24125.61
320786,U,32743.74
924580,M,74015.13
5310212,U,984422.59
9985791,U,64287.88
1213845,F,111818.52
8864633,F,45960.53
5579963,F,31248.48
171971,M,36990.24
4080079,M,66479.82
9648714,U,53052.16
7964421,M,55189.7
8835436,F,87593.68
9605796,U,38981.21
4070311,F,89160.44
3682990,U,57159.85
8869149,F,90738.99
5960735,M,125874.27
5595019,M,84782.02
6959293,M,107499.68
3211244,M,246425.01
8425235,F,43283.57
4953065,U,398256.66
3397019,U,29523.08
217500,M,25681.34
2441408,M,43760.06
1506413,U,30187.62
5524226,U,41216.74
159687,U,271369.13
9290030,M,6353000.43
7120868,F,50934.67
6360749,M,30931.62
717126,F,66831.7
9470260,F,60618.72
5966234,M,33971.99
6998768,M,56644.26
7076854,M,174346.05
2379890,U,30330.33
1919775,M,93564.26
6438049,U,286994.42
9736825,F,83194.01
4018750,F,102247.09
3029395,M,36652.41
1169957,U,195758.41
5713299,F,82625.28
1534109,U,344904.78
1999924,U,79324.65
524126,M,52842.6
1538336,F,102627.94
8466350,U,96459.37
4469398,M,541533.24
201392,M,79109.52
133742,F,161846.71
9928564,F,28521.76
3081419,U,70817.09
9392075,F,37123.43
2819924,F,31829.62
2590254,M,145418.73
9603908,M,38416.88
8867579,F,56966.61
4904059,U,38506.57
9221288,M,241188.94
3720267,M,32119.86
323950,M,46751.52
358189,F,199385.68
7042897,F,68073.29
7508143,M,47983.49
8859964,U,75163.68
5425529,M,248546.15
2063960,F,43627.91
1477466,F,72853.2
3543043,U,66933.93
4016595,U,79880.59
6441726,F,70375.48
5599391,F,92305.09
3443827,U,51140.21
7614490,F,28867.69
8599685,F,25274.54
3729716,M,530642.53
5379662,F,30881.98
8136408,F,887064.17
1148217,F,160181.9
7816887,F,35096.27
2948485,M,143242.9
701111,U,57875.42
5654828,F,465251.48
6863929,U,66152.7
8381440,M,240183.53
2666114,F,34472.16
3219313,U,25914.71
3568441,F,45813.6
2366018,M,30836.54
442079,F,39718.62
7420902,U,54191.09
7986402,F,41181.6
3030605,U,63855.13
8479239,M,115555.39
6740875,U,38872.94
6348223,M,68519.01
3671129,F,46210.86
9653478,F,72873.14
1860491,F,68344.48
9516498,F,71567.03
8414189,U,65558.19
5084333,F,29424.72
9255097,M,106207.02
8623099,F,26282.98
5519305,M,544731.75
9766137,F,99530.52
5475611,M,160141.08
5026488,M,1868119.4
5926929,U,35906.31
6462925,F,249065.21
3030589,F,95714.63
6409586,M,2123611.78
5437432,M,779972.79
2563727,F,969337.29
1420660,U,36321.49
3102998,U,29885.98
5283204,F,102334.18
140690,M,427585.75
2646824,M,98343.68
7137763,U,61901.17
9444789,U,81771.37
1835630,U,87643.18
6877045,F,47520.11
949577,U,25077.43
7847914,F,51157.19
8058029,U,67597.21
1901850,F,66513.32
9247012,M,200263.42
6572513,F,38329.63
6973072,F,162460.5
8195272,M,214664.06
3542559,F,87072.28
8975894,M,172515.99
6618772,M,42709.51
5405251,M,47716.52
5851918,M,112600.84
7146837,U,90539.56
4945637,M,291818.44
7408332,M,51056.1
2305548,F,103819.89
2043927,M,578223.27
6399488,F,666372.55
5275149,U,48922.43
1458456,F,49363.45
8431427,M,27827.24
1289178,U,333424.27
4749118,M,111220.9
1483712,F,87321.96
5831505,U,254107.37
6802407,U,33448.29
8177035,M,39359.88
8497640,M,135127.81
2288746,M,352195.73
1051377,M,32828.07
4603,F,48726.26
5394767,F,69083.61
7345665,F,26806.21
1997339,U,99069.78
1644880,F,26010.97
9215769,F,31019.88
1311966,F,33704.21
3888161,U,38592.16
2021417,U,60225.89
7344402,U,29462.58
4954332,U,128382.21
7693643,F,29864.75
9005733,M,35195.71
5818148,F,42132.42
8694329,U,40432.41
9718332,U,597368.62
6078772,M,29529.43
8711523,U,32308.9
2047755,U,61244.84
9756849,F,31674.2
2243361,M,112169.93
8532371,U,39175.15
9220880,F,49039.0
4597304,U,63584.97
5212996,F,426321.91
5364396,M,24273.87
8607020,U,27489.0
6616200,U,40720.55
5074885,F,39237.29
3785692,F,33797.76
5145224,F,69674.09
1169178,U,29036.09
6503198,M,40414.39
9925000,U,64967.35
8340422,U,55410.68
4469300,F,38630.13
1413324,M,90647.04
4469087,F,211646.72
9729043,F,133455.13
6679624,F,32901.82
4585414,M,29612.35
7928596,F,48925.53
2922511,U,53764.27
5241981,M,35673.59
6428126,F,32481.12
1051883,U,193988.76
229800,M,60164.88
8877399,F,34024.2
4885633,M,1551241.18
3891239,U,44953.28
889478,U,51252.82
9147181,U,44485.29
8331532,F,67614.35
3301232,F,351499.67
8927242,U,56048.17
5949206,F,67558.65
7475602,M,343078.24
2541665,F,77180.13
843378,F,66154.91
9464794,M,103960.86
8985052,U,828114.58
1194245,F,113179.67
6815037,M,48810.14
442137,M,361987.04
1944175,F,76057.51
9870806,M,118581.31
563663,M,28836.66
943763,F,195959.05
2963883,F,42263.02
8833118,F,66607.25
8706314,U,37721.85
7994671,M,298618.36
3845541,M,49375.55
3135355,F,77380.99
3841048,M,66865.15
4925988,F,41597.99
2921463,U,31899.68
5329385,M,135594.49
7308078,F,62554.74
1854993,F,149457.73
7991484,F,46913.89
9295457,U,329237.92
3727883,F,23795.2
2877157,U,26312.42
2052207,F,85615.37
8439254,M,30436.27
4533579,F,43772.69
656947,U,40367.24
3175820,F,60642.06
9280668,U,71406.02
4638211,F,67238.45
7869927,F,42805.9
2830236,F,71306.48
135842,M,75627.66
1429436,U,24983.39
991266,F,204570.06
5569554,U,33314.24
5169342,M,29418.58
8067449,M,448935.9
5429671,F,27190.33
7699381,M,160955.53
7947445,M,961203.98
497746,U,52815.87
2831452,U,35116.99
7749137,U,85857.72
4983343,U,55884.72
8810939,F,46883.76
6484236,F,35178.88
4243421,F,51603.52
9402268,U,380430.5
4772230,F,36834.57
6981794,M,67714.22
3536676,M,158829.16
3276860,F,69049.23
4318855,F,38034.24
5039627,U,67821.76
2211868,U,48908.65
1079617,M,73423.76
6279719,M,32778.76
9010408,U,38423.2
3543621,U,31199.72
1048888,F,43971.49
6454703,U,41479.83
4515670,M,328927.76
5920964,F,62064.24
2272896,U,719923.4
6928615,F,136434.73
1960031,U,63339.02
8636491,U,35970.85
963874,M,296351.28
1065324,F,503197.98
9241063,U,25323.88
7024708,F,60498.07
8763738,U,48365.59
7891627,M,94198.04
1990708,M,194092.4
855556,M,72731.54
859078,M,55773.11
3581096,F,63776.43
5004592,U,150132.06
7665301,F,70698.68
7310314,U,74174.62
6235268,M,42969.79
2666411,U,46310.46
8419515,M,83918.16
4476926,F,55314.05
8510356,U,54174.1
6786194,U,154161.92
3084575,F,47951.65
3388667,U,28823.66
8794261,U,41327.87
4050627,U,101183.8
3937811,M,31998.09
943335,F,25134.47
3290498,F,49776.08
1183486,F,279629.63
6469127,U,31531.68
4757477,U,84463.03
2113414,F,76247.62
1134384,F,160999.66
6382704,M,362923.06
488930,M,40112.24
3755916,F,127790.01
7949443,M,182024.3
8854775,U,33204.73
1088213,F,37013.06
2288164,U,37821.82
7450096,F,37768.68
8802029,U,67939.36
3409692,M,35915.44
6799298,M,297380.05
673653,U,49925.65
7981938,M,85066.1
1825203,U,48725.71
7309277,F,68298.81
7537958,M,33722.88
3106754,U,100006.99
3653632,F,70930.77
2621902,U,97285.9
4773291,U,69474.36
6770576,U,69473.32
4698689,U,93892.52
5268337,F,93180.63
6177093,F,51808.69
8314254,U,27792.64
6948425,M,56223.93
8302997,U,30326.05
4483567,U,265917.18
7413723,U,50227.42
8605014,F,38416.11
6120940,M,52456.96
7004930,F,39977.5
4242907,F,862397.35
4591425,F,28505.54
4347928,M,30621.83
7355737,F,86767.64
8687676,M,82752.68
1237798,F,111454.14
1265437,M,48083.09
310721,M,115942.52
5220791,U,79594.46
4381262,M,39858.58
9049247,M,82978.2
6103015,F,39525.93
9279531,U,58715.0
5137559,F,43765.32
2268691,F,109984.81
5194828,M,112755.19
2968554,M,42964.86
5319610,F,187371.85
9144084,M,34877.39
7080227,M,44954.08
8023,F,34676.55
7395578,M,70817.68
4502190,M,51467.87
9728657,F,39208.84
3430824,F,76149.93
3455139,M,286108.19
29527,F,48361.4
3366913,U,39240.95
6480575,F,74454.96
1342060,F,54082.15
6887763,F,60199.98
5320717,U,25317.46
7744528,F,53706.8
138002,M,26687.35
8451346,M,51822.06
8514205,F,81695.18
9425800,M,433525.7
4444191,F,31689.22
3949788,M,29275.31
7894096,M,108245.25
1842548,F,26593.34
4297664,M,46653.73
2646971,F,201255.77
1701734,U,53674.64
5414090,M,128171.0
1151722,F,36843.54
2494977,M,40692.03
668594,U,176399.8
7093388,F,48032.71
4440880,F,177021.38
3584720,M,129343.33
7015158,M,28786.82
3208442,U,29829.55
2302138,U,44296.68
1274430,M,47972.62
7207209,M,1111922.01
4401157,F,78264.8
4943507,M,72640.97
7536544,F,56620.49
1585160,M,30235.58
7772158,U,47429.98
2257239,M,438630.5
6267683,F,32005.92
5579315,F,43204.0
9646052,F,191309.96
4672205,M,78782.3
1595223,M,1291698.48
7542655,F,262005.97
3859670,F,160829.47
1273425,M,237521.21
5902655,F,388850.31
9299978,F,128166.32
2385222,M,67624.03
8556063,U,71283.93
3954295,F,37434.16
7314276,U,26793.77
5263052,U,239964.42
1148774,F,58809.35
9092677,U,26227.26
3213762,U,143339.31
802406,F,278987.13
7636519,F,25128.83
5374782,F,143590.14
7671296,F,26097.44
9386426,U,63619.91
6038811,U,83172.73
9404494,M,303661.05
4500260,F,35147.03
4875942,F,100434.54
9418418,M,849117.22
5376894,F,107170.61
8708356,U,56333.21
5686008,F,46657.13
933031,M,57900.8
9517523,U,27728.06
305028,U,34008.52
738931,U,41533.93
3773950,M,100977.16
8051395,M,159308.44
7484370,U,137811.74
8721817,M,85141.58
3152346,F,36496.83
5899752,M,40217.91
1600568,M,1647432.92
8539205,M,60878.24
8990589,F,49200.27
7763229,M,54956.08
6909487,U,58921.17
2340830,F,73857.86
3561951,U,585539.3
1521503,U,33954.68
7726930,F,39713.23
4292181,U,48197.65
3819759,M,62654.14
7171907,F,70542.14
7311719,F,35353.64
4641800,M,64684.21
6744887,F,43548.89
8762901,M,38699.3
2508004,M,112753.79
4991019,F,108815.75
5825555,F,62464.45
6333665,M,48179.35
7091719,F,705580.75
4654660,M,55390.02
356380,F,459026.19
1180831,U,353084.93
49709,M,83722.73
7957576,U,53047.2
5882141,M,180879.77
3478279,U,87816.4
7226440,M,47623.12
4665270,U,41169.53
9510995,M,66133.82
1257929,M,44265.66
4631863,M,40352.26
7501794,M,154097.41
8226844,M,24870.32
7469891,M,26374.31
7353453,U,262835.2
5758630,M,626551.71
8783587,M,56201.0
3026222,U,58792.23
9221011,M,47435.83
4106730,M,2106692.05
9399521,F,68778.18
9615073,F,50727.61
7163526,M,38416.73
6092467,M,72408.38
4645791,M,27795.76
8376269,F,269699.67
6640815,M,29787.76
7672926,F,42070.14
173122,F,26526.77
6523060,M,102507.93
9118633,F,30307.02
6076090,U,122181.54
1989030,U,48847.03
6018767,U,27526.18
1125691,M,43766.89
5749834,F,98049.66
529008,U,86831.44
2805312,U,48871.29
9720223,M,326394.57
5595860,M,332920.51
4303935,M,339002.91
6937706,M,36110.62
4988650,M,72813.9
1424028,U,43614.87
9845351,U,43528.65
2743053,F,52916.03
2592527,U,81760.26
4464275,M,40854.55
7000356,U,29442.72
2460415,U,53531.84
5818842,M,45303.42
2547334,F,51111.75
535456,U,46273.15
4959337,U,157606.46
7762280,U,173262.78
9920041,M,24174.26
4783560,U,49065.41
7320092,U,324309.49
2044842,U,331068.19
1056689,M,79531.06
5437380,U,432051.15
6038013,U,26710.68
6199818,M,68201.11
3071700,M,209551.69
3924564,U,66190.31
9238418,M,501859.77
7643538,U,30620.59
4861006,U,43801.45
8203999,U,45810.39
8884917,F,48533.12
3424024,M,226576.67
245646,F,41356.76
3833007,U,55277.44
2213294,U,47942.06
9267320,F,138364.39
4430317,M,530566.69
3714371,U,32632.24
9948208,U,54655.13
7001799,U,40713.89
7016886,U,104248.64
8127966,U,27501.83
3070398,U,45645.35
9464030,U,27769.96
3905252,M,418729.39
6876463,F,31961.08
745787,U,70153.17
3995477,M,33268.04
9318531,F,133867.04
2978729,M,231871.14
7619691,U,155293.34
2616521,U,113493.05
6010271,U,219952.13
3416849,U,49018.49
4099829,F,68943.33
9792423,F,161064.35
9988775,M,818353.75
1350140,U,92442.07
9444752,M,33602.55
9079316,F,82293.11
9492513,F,29077.71
847220,U,30070.09
5152514,U,132400.82
2704676,F,24414.31
9605920,M,138245.51
6522843,F,62032.19
8750191,F,58409.13
3340967,F,36499.04
9591007,F,142193.14
6836577,F,76518.06
3092256,U,48144.6
1833626,U,27330.66
2711963,F,376945.97
3673147,U,73467.27
664106,U,50416.8
1916528,U,31524.71
5384676,M,57562.24
2607873,M,136956.19
4522785,M,96106.87
1862530,F,85945.89
4785359,M,34175.44
639127,F,82991.2
8154299,M,29501.11
9684889,F,96413.03
4925607,F,124981.79
8221149,U,394355.83
6720287,F,30842.33
493608,U,73149.25
6253564,U,58985.97
8712508,U,54727.9
8023221,F,61944.39
2260000,U,29965.95
9220363,M,77428.16
1171656,M,75645.28
3437781,U,24478.07
3979160,U,80456.44
4033851,M,142642.26
2199536,F,52315.83
7472328,M,64052.59
1883495,U,66535.56
1696504,F,74228.71
130952,M,35887.07
6465174,U,136093.0
7322054,M,62531.82
3131159,F,50228.47
5005985,M,56134.38
6323413,U,100146.44
4945619,U,287618.24
614978,F,70027.22
9102754,F,154385.51
9106373,M,114399.25
1958549,F,96522.35
2984162,M,30190.2
2364227,U,33263.7
2798135,M,74245.98
7081601,F,31809.86
1941269,M,29656.07
245270,F,33882.94
7795711,M,36356.56
8563608,U,55799.42
912772,M,31454.04
1543918,M,646376.65
3541119,F,47062.65
6596429,M,239657.72
7546162,U,34184.51
2386323,M,37515.74
5423819,U,103644.48
2583622,M,40201.56
9394424,F,130025.02
1705876,U,31859.37
914926,M,951169.62
3612419,M,3046147.06
7202634,M,61140.24
3076358,M,239566.86
2336769,U,51234.33
175033,U,46193.27
8353994,U,145891.79
716233,U,62520.35
3573864,F,44716.96
5495797,M,44102.1
4974882,U,33006.07
2579748,M,26088.34
1243160,M,51203.28
2939759,U,94714.11
6913905,U,52086.48
5740202,U,58475.15
8547148,M,41830.17
7041718,M,74319.17
1982004,U,30231.76
2446320,F,135039.74
3635165,M,445914.9
8406897,F,51950.31
9559072,U,65801.54
7649879,U,75975.23
9827995,U,30406.55
9135308,M,59612.09
5932987,U,81902.62
3129702,F,32847.81
8001854,M,169548.2
3259588,M,379296.79
6241144,F,43652.87
5230087,F,1066583.87
1395331,F,69096.75
8082450,M,89168.01
5154904,F,186025.99
4732514,M,30094.79
6011987,M,306435.73
487469,M,82531.67
1174414,M,41017.63
1739648,F,52361.98
1630043,F,237615.99
2408987,M,41352.47
7378434,M,33889.61
273721,F,72183.61
9833183,M,24798.83
105007,F,34897.47
2122332,M,41095.06
3250035,M,129932.28
5359749,F,54390.57
7485074,U,41679.75
7226366,U,30551.39
2752072,U,30515.79
2197266,M,60231.17
1462649,U,136210.51
4499306,U,40582.11
165765,U,274322.6
1534505,M,402530.85
8921716,U,26865.46
6837121,U,63536.43
3376862,U,74224.3
4688433,F,88377.55
7207981,U,36804.79
3518821,F,33443.73
6649965,M,61841.0
5373510,M,99390.32
8527390,M,63049.46
7454658,F,113455.75
1538385,U,32610.72
6465108,F,33562.57
6943538,U,47040.65
5137397,M,765978.91
7900566,U,26141.06
8822072,F,521843.38
4019292,M,50371.09
838364,F,30788.94
6328237,M,367166.98
2715696,U,167766.33
8555070,F,160143.88
2293253,F,24106.59
6067170,U,32348.57
3767825,U,42453.82
8454223,U,44064.48
7928493,U,172090.0
1160323,M,208434.76
5988404,M,35542.77
7305468,M,71398.52
8610750,M,1220733.59
2180091,M,49523.82
748233,M,67686.53
9961809,U,101223.63
5956524,M,84993.2
5286990,U,84684.43
9361140,M,32471.05
6346672,U,32694.18
4303270,M,93807.96
1946085,U,36203.3
6002035,F,37776.01
7962018,U,60540.0
9678288,U,48069.65
5048844,F,499995.71
6885563,U,52568.74
16135,F,173616.2
2789487,U,45046.42
571660,M,273213.39
4087981,M,37871.38
5918297,F,37450.06
7658860,U,89167.58
9237579,M,28346.2
7144492,F,215608.13
2406074,M,137977.79
1831514,U,178036.01
5584469,U,41930.37
6772518,U,29860.81
2996782,F,68360.0
9016312,U,48073.43
5287776,U,59869.33
7363477,U,33020.5
2978756,U,39226.26
3996280,F,144037.22
1296790,M,268685.53
47933,F,95327.95
431626,U,99117.09
468776,M,105568.45
2545515,M,39121.68
3379469,F,58360.23
8895060,M,64219.52
3931869,U,26660.6
6756469,U,57930.56
4243600,M,31630.13
5810327,F,62940.15
9667799,M,31491.21
8173142,M,415873.04
4098097,F,36497.83
4058807,M,420125.84
934442,F,104786.92
2982738,F,78141.62
423183,M,959637.47
6263611,F,47586.57
2661043,F,103476.93
1796649,F,62029.45
6244778,F,85983.9
2073207,M,29046.13
5212827,M,84453.31
5495881,U,60758.54
3802621,M,58005.4
2908566,M,286666.67
3539384,F,27711.46
5184096,U,32954.34
3840809,F,95829.56
7453419,M,47618.75
7809917,F,33813.44
3572257,U,59344.67
8265362,U,23814.76
5345805,F,52635.85
2270034,U,42248.24
3303323,U,34558.36
1129306,M,113023.8
5076403,M,61763.12
9257975,U,45364.33
6024105,M,54227.21
5999047,U,47350.34
7225107,U,35950.03
5320543,M,880288.62
8832230,F,771060.11
2717799,U,71941.98
3589009,M,129111.0
9790646,M,116351.07
8715467,M,1735239.65
2581,M,24976.79
41122,U,32267.32
1930561,M,70786.51
7762269,M,187293.94
7001756,F,74606.13
3667737,U,62144.13
7605063,F,35488.98
4903514,M,59376.29
5379667,U,36419.14
1438266,F,62207.34
4043025,M,53028.83
7172171,F,43477.9
6389700,U,24069.54
9295408,M,150975.9
2971636,M,566776.09
7889820,M,212013.37
3169324,M,317823.42
4449968,F,124701.46
7186557,M,229440.09
9684806,M,1977654.45
1058810,M,150793.74
2107030,F,34244.58
8586222,F,37804.34
7047598,U,71097.96
2171087,M,444771.23
8119688,F,24498.02
2637815,M,47174.14
6253626,M,28998.67
8960791,F,572139.75
5441598,U,110891.39
9281816,U,65294.6
1124939,F,53054.26
5512263,M,38642.76
6586594,U,60653.31
1246796,F,28251.54
8711441,F,63980.47
3767203,M,70820.4
2228978,U,323550.19
5241409,F,28938.42
2347584,F,25678.79
831379,U,28408.52
5599270,U,64081.06
2289242,U,31498.45
3607167,F,117501.63
106137,F,57980.78
9892018,U,54732.6
6166970,F,303945.53
8836938,M,35048.24
5062808,M,257488.95
6746464,M,47892.98
5171446,M,28749.44
6023470,F,145977.64
2653269,U,180237.02
2594063,U,118308.31
8182490,M,88368.06
2406259,F,39619.31
8945332,M,337046.53
1520540,M,133645.23
5156136,M,103200.33
8313694,F,140020.98
2486678,M,561168.46
351038,M,61573.5
3099452,F,86542.93
1548193,M,175215.51
3253291,F,148482.79
2323637,M,318275.79
7254723,U,149515.78
3716587,M,134899.7
1155060,U,33290.48
5631954,M,236370.01
6821987,U,29858.95
2179845,F,143381.49
8687548,M,65156.82
6414378,F,451273.13
863963,M,85509.23
4514128,U,66136.54
9910831,F,102060.65
864721,M,157675.56
908608,M,56823.69
1227534,M,625945.88
6217043,M,117943.43
4468780,F,681199.2
193835,F,54177.98
7285382,F,35004.83
7390281,F,59000.48
1013029,U,52666.89
1012168,U,56091.32
4717014,F,43476.47
2798244,U,46586.37
3371047,U,195133.9
8686733,F,103255.09
6806451,F,28247.93
9428003,F,36441.38
3843683,F,145875.84
4600195,F,56138.41
1298301,M,58601.57
9746326,U,31036.31
9708366,F,72359.1
6952910,U,71969.38
4726332,M,31735.44
2894620,M,42652.22
5179510,U,113155.41
361306,M,30544.69
6513718,U,25697.02
5518993,U,52337.9
8530605,U,41009.55
1754463,F,64442.91
9137754,M,1396463.57
9517647,M,74942.82
2966935,F,667272.16
4612060,M,34313.59
2686458,M,3647710.43
1430624,U,334384.29
9074859,U,90255.21
9937616,U,26535.75
7433902,F,346483.2
7294783,U,25186.41
9497997,U,45956.02
3389527,M,82811.51
2822607,F,114918.23
5412721,F,42167.74
2587590,F,104268.68
3469614,U,39830.05
7953182,U,196550.5
7070097,M,8986419.77
7634812,F,39002.48
9528028,M,379919.81
1884245,U,403822.87
5568049,M,125120.6
4275135,U,26432.52
6457664,U,1784711.71
6545776,F,53067.06
2354035,F,157703.82
9506769,M,44989.42
2448787,F,34080.85
6708433,M,157494.07
7538367,F,35110.38
4909817,U,99338.67
7737702,U,31176.79
7468293,F,48291.05
9343636,U,100993.38
6573809,M,288337.15
9491805,U,39108.34
653513,F,41950.17
2108691,M,176228.31
1914298,U,53456.96
308060,F,64116.8
777118,U,712235.16
9158440,U,30487.49
8462687,U,64250.18
3777351,M,225805.41
6658882,F,223538.84
3904363,U,512159.72
3076128,U,42086.28
233429,M,65393.7
7267111,M,55774.05
8556804,M,75253.0
1335216,M,507035.19
8604300,M,54607.67
